,Country,Target Year,Target Score,Population lag 1 year,Population Current,Life Ex lag 1 year,Life Ex Current,GDP lag 1 year,GDP Current,GDP_cap lag 1 year,GDP_cap Current,CO2 lag 1 year,CO2 Current,Happy lag 1 year
330,Italy,2015,6.19887018203735,60409622.0,60578489.0,81.6,81.8,2162010000000.0,1836640000000.0,35565.72138,30242.38614,22674235720.0,23035538202.0,5.95452404022217
331,Italy,2016,6.51652669906616,60578489.0,60663068.0,81.8,82.0,1836640000000.0,1877070000000.0,30242.38614,30960.73151,23035538202.0,23393598945.0,6.19887018203735
332,Italy,2017,6.44541692733765,60663068.0,60673694.0,82.0,82.0,1877070000000.0,1961800000000.0,30960.73151,32406.72032,23393598945.0,23746448857.0,6.51652669906616
333,Italy,2018,6.48835611343384,60673694.0,60627291.0,82.0,82.3,1961800000000.0,2091930000000.0,32406.72032,34622.16967,23746448857.0,24095469303.0,6.44541692733765
334,Italy,2019,6.48309993743896,60627291.0,60550092.0,82.3,82.5,2091930000000.0,2011290000000.0,34622.16967,33673.47545,24095469303.0,24435241474.0,6.48835611343384
335,Italy,2020,6.46670007705688,60550092.0,60461828.0,82.5,82.7,2011290000000.0,1892570000000.0,33673.47545,31834.97262,24435241474.0,24739056768.0,6.48309993743896
336,Japan,2005,6.23819780349731,,128326115.0,,81.1,,4831470000000.0,,37812.89502,,47398980851.0,
337,Japan,2006,5.91067934036255,128326115.0,128422740.0,81.1,81.5,4831470000000.0,4601660000000.0,37812.89502,35991.546,47398980851.0,48666342725.0,6.23819780349731
338,Japan,2007,5.84499931335449,128422740.0,128494050.0,81.5,81.8,4601660000000.0,4579750000000.0,35991.546,35779.02454,48666342725.0,49969476902.0,5.91067934036255
339,Japan,2008,6.05675268173218,128494050.0,128538644.0,81.8,81.9,4579750000000.0,5106680000000.0,35779.02454,39876.30397,49969476902.0,51201790632.0,5.84499931335449
340,Japan,2009,6.26279354095459,128538644.0,128555196.0,81.9,82.1,5106680000000.0,5289490000000.0,39876.30397,41308.99684,51201790632.0,52365003563.0,6.05675268173218
341,Japan,2010,5.96821641921997,128555196.0,128542349.0,82.1,82.0,5289490000000.0,5759070000000.0,41308.99684,44968.15623,52365003563.0,53579819796.0,6.26279354095459
342,Japan,2011,5.95936155319214,128542349.0,128498966.0,82.0,82.4,5759070000000.0,6233150000000.0,44968.15623,48760.07895,53579819796.0,54844685895.0,5.96821641921997
343,Japan,2012,5.92262077331543,128498966.0,128423571.0,82.4,82.6,6233150000000.0,6272360000000.0,48760.07895,49145.28043,54844685895.0,56150695737.0,5.95936155319214
344,Japan,2013,5.87968444824219,128423571.0,128314189.0,82.6,82.7,6272360000000.0,5212330000000.0,49145.28043,40898.6479,56150695737.0,57466038395.0,5.92262077331543
345,Japan,2014,5.95465087890625,128314189.0,128168630.0,82.7,83.0,5212330000000.0,4896990000000.0,40898.6479,38475.39525,57466038395.0,58729767154.0,5.87968444824219
346,Japan,2015,5.9106764793396,128168630.0,127985139.0,83.0,83.0,4896990000000.0,4444930000000.0,38475.39525,34960.63938,58729767154.0,59953163599.0,5.95465087890625
347,Japan,2016,5.79357528686523,127985139.0,127763267.0,83.0,82.5,4444930000000.0,5003680000000.0,34960.63938,39375.47316,59953163599.0,61156881479.0,5.9106764793396
348,Japan,2017,5.90803909301758,127763267.0,127502728.0,82.5,83.3,5003680000000.0,4930840000000.0,39375.47316,38834.05293,61156881479.0,62345004321.0,5.79357528686523
349,Japan,2018,6.1179633140564,127502728.0,127202190.0,83.3,83.5,4930840000000.0,5037840000000.0,38834.05293,39727.1166,62345004321.0,63488462197.0,5.90803909301758
350,Japan,2019,5.94049978256226,127202190.0,126860299.0,83.5,83.5,5037840000000.0,5123320000000.0,39727.1166,40458.00188,63488462197.0,64594391532.0,6.1179633140564
351,Japan,2020,6.03889989852905,126860299.0,126476458.0,83.5,83.7,5123320000000.0,5040110000000.0,40458.00188,39918.16756,64594391532.0,65625166916.0,5.94049978256226
352,Jordan,2005,5.59805727005005,,5765639.0,,71.7,,12588665303.0,,2183.394643,,349948505.0,
353,Jordan,2006,4.93005800247192,5765639.0,5991547.0,71.7,71.9,12588665303.0,15056929760.0,2183.394643,2513.028732,349948505.0,370474895.0,5.59805727005005
354,Jordan,2007,5.99985933303833,5991547.0,6255290.0,71.9,72.1,15056929760.0,17110587447.0,2513.028732,2735.378767,370474895.0,391911393.0,4.93005800247192
355,Jordan,2008,5.56994247436523,6255290.0,6556473.0,72.1,72.3,17110587447.0,22657662393.0,2735.378767,3455.769953,391911393.0,412629390.0,5.99985933303833
356,Jordan,2009,5.53932762145996,6556473.0,6893258.0,72.3,72.5,22657662393.0,24537876056.0,3455.769953,3559.692102,412629390.0,433966082.0,5.56994247436523
357,Jordan,2010,5.13199615478516,6893258.0,7261541.0,72.5,72.4,24537876056.0,27133804225.0,3559.692102,3736.645462,433966082.0,454581407.0,5.53932762145996
358,Jordan,2011,5.17195272445679,7261541.0,7662858.0,72.4,72.8,27133804225.0,29524149155.0,3736.645462,3852.890025,454581407.0,475825167.0,5.13199615478516
359,Jordan,2012,5.33302164077759,7662858.0,8089963.0,72.8,73.0,29524149155.0,31634561690.0,3852.890025,3910.346894,475825167.0,499638968.0,5.17195272445679
360,Jordan,2013,5.4045934677124,8089963.0,8518992.0,73.0,73.1,31634561690.0,34454440141.0,3910.346894,4044.426869,499638968.0,523452120.0,5.33302164077759
361,Jordan,2014,5.27128458023071,8518992.0,8918822.0,73.1,73.3,34454440141.0,36847643521.0,4044.426869,4131.44735,523452120.0,549347142.0,5.4045934677124
362,Jordan,2015,4.80808258056641,8918822.0,9266573.0,73.3,73.4,36847643521.0,38587017887.0,4131.44735,4164.108769,549347142.0,574903362.0,5.27128458023071
363,Jordan,2016,4.63893365859985,9266573.0,9554286.0,73.4,73.6,38587017887.0,39892551127.0,4164.108769,4175.356602,574903362.0,599248984.0,4.80808258056641
364,Jordan,2017,4.45254802703857,9554286.0,9785840.0,73.6,73.7,39892551127.0,41408960845.0,4175.356602,4231.51828,599248984.0,624810262.0,4.63893365859985
365,Jordan,2018,4.09399175643921,9785840.0,9965322.0,73.7,73.9,41408960845.0,42932112676.0,4231.51828,4308.151074,624810262.0,650069892.0,4.45254802703857
366,Jordan,2019,4.39459991455078,9965322.0,10101697.0,73.9,74.0,42932112676.0,44502895915.0,4308.151074,4405.487109,650069892.0,675814875.0,4.09399175643921
367,Jordan,2020,4.15210008621216,10101697.0,10203140.0,74.0,74.1,44502895915.0,43697659296.0,4405.487109,4282.765825,675814875.0,701302305.0,4.39459991455078
368,Kazakhstan,2005,5.71855354309082,,15402803.0,,63.9,,57123671734.0,,3771.278957,,9950794985.0,
369,Kazakhstan,2006,5.88641977310181,15402803.0,15551263.0,63.9,64.4,57123671734.0,81003884545.0,3771.278957,5291.575305,9950794985.0,10171925065.0,5.71855354309082
370,Kazakhstan,2007,5.38256311416626,15551263.0,15702112.0,64.4,64.7,81003884545.0,104850000000.0,5291.575305,6771.414797,10171925065.0,10399474649.0,5.88641977310181
371,Kazakhstan,2008,5.51428651809692,15702112.0,15862126.0,64.7,64.4,104850000000.0,133442000000.0,6771.414797,8458.017154,10399474649.0,10628144743.0,5.38256311416626
372,Kazakhstan,2009,5.73566293716431,15862126.0,16043015.0,64.4,64.7,133442000000.0,115309000000.0,8458.017154,7165.223175,10628144743.0,10851254805.0,5.51428651809692
373,Kazakhstan,2010,5.75946950912476,16043015.0,16252273.0,64.7,64.6,115309000000.0,148047000000.0,7165.223175,9070.488253,10851254805.0,11100321718.0,5.73566293716431
374,Kazakhstan,2011,5.83548307418823,16252273.0,16490669.0,64.6,65.0,148047000000.0,192627000000.0,9070.488253,11634.0012,11100321718.0,11339981809.0,5.75946950912476
375,Kazakhstan,2012,5.97009754180908,16490669.0,16751523.0,65.0,65.3,192627000000.0,207999000000.0,11634.0012,12386.69927,11339981809.0,11585818298.0,5.83548307418823
376,Kazakhstan,2013,5.94999504089355,16751523.0,17026118.0,65.3,66.6,207999000000.0,236635000000.0,12386.69927,13890.63096,11585818298.0,11839547143.0,5.97009754180908
377,Kazakhstan,2014,5.53355169296265,17026118.0,17302619.0,66.6,67.8,236635000000.0,221416000000.0,13890.63096,12807.26069,11839547143.0,12118579241.0,5.94999504089355
378,Kazakhstan,2015,5.88235139846802,17302619.0,17572010.0,67.8,67.8,221416000000.0,184388000000.0,12807.26069,10510.77189,12118579241.0,12407161642.0,5.53355169296265
379,Kazakhstan,2016,6.00763607025146,17572010.0,17830902.0,67.8,68.5,184388000000.0,137278000000.0,10510.77189,7714.841844,12407161642.0,12695847439.0,5.88235139846802
380,Kazakhstan,2017,6.27226829528809,17830902.0,18080023.0,68.5,69.1,137278000000.0,166806000000.0,7714.841844,9247.581331,12695847439.0,13003756325.0,6.00763607025146
381,Kazakhstan,2018,6.16826915740967,18080023.0,18319616.0,69.1,69.5,166806000000.0,179340000000.0,9247.581331,9812.626371,13003756325.0,13321035987.0,6.27226829528809
382,Kazakhstan,2019,6.15180015563965,18319616.0,18551428.0,69.5,69.9,179340000000.0,181667000000.0,9812.626371,9812.595808,13321035987.0,13616904513.0,6.16826915740967
383,Kazakhstan,2020,6.23409986495972,18551428.0,18776707.0,69.9,72.0,181667000000.0,171082000000.0,9812.595808,9121.637138,13616904513.0,13908240442.0,6.15180015563965
384,Kenya,2005,4.57565784454346,,36624897.0,,51.9,,18737897745.0,,511.6163943,,260780526.0,
385,Kenya,2006,4.01527452468872,36624897.0,37649039.0,51.9,51.9,18737897745.0,25825524821.0,511.6163943,685.9544229,260780526.0,270116187.0,4.57565784454346
386,Kenya,2007,4.27043485641479,37649039.0,38705934.0,51.9,52.1,25825524821.0,31958195182.0,685.9544229,825.666555,270116187.0,279656854.0,4.01527452468872
387,Kenya,2008,4.255859375,38705934.0,39791984.0,52.1,52.4,31958195182.0,35895153328.0,825.666555,902.0699578,279656854.0,289567899.0,4.27043485641479
388,Kenya,2009,4.40531015396118,39791984.0,40901798.0,52.4,53.0,35895153328.0,42347217913.0,902.0699578,1035.338787,289567899.0,301534351.0,4.255859375
389,Kenya,2010,4.54733514785767,40901798.0,42030684.0,53.0,54.1,42347217913.0,45405587557.0,1035.338787,1080.296184,301534351.0,313279143.0,4.40531015396118
390,Kenya,2011,3.79538321495056,42030684.0,43178270.0,54.1,55.3,45405587557.0,46869457318.0,1080.296184,1085.487152,313279143.0,326207316.0,4.54733514785767
391,Kenya,2012,4.90457963943481,43178270.0,44343469.0,55.3,56.8,46869457318.0,56396706006.0,1085.487152,1271.815383,326207316.0,338195324.0,3.79538321495056
392,Kenya,2013,4.35761785507202,44343469.0,45519986.0,56.8,57.9,56396706006.0,61671425370.0,1271.815383,1354.820833,338195324.0,350965385.0,4.90457963943481
393,Kenya,2014,4.39612770080566,45519986.0,46700063.0,57.9,59.1,61671425370.0,68285768554.0,1354.820833,1462.220052,350965385.0,364738351.0,4.35761785507202
394,Kenya,2015,4.47565412521362,46700063.0,47878339.0,59.1,63.0,68285768554.0,70120413329.0,1462.220052,1464.554009,364738351.0,381039585.0,4.39612770080566
395,Kenya,2016,4.65570259094238,47878339.0,49051531.0,63.0,61.2,70120413329.0,74815121315.0,1464.554009,1525.235192,381039585.0,398195568.0,4.47565412521362
396,Kenya,2017,4.61885023117065,49051531.0,50221146.0,61.2,62.1,74815121315.0,82035800868.0,1525.235192,1633.491216,398195568.0,414517880.0,4.65570259094238
397,Kenya,2018,4.5465841293335,50221146.0,51392570.0,62.1,62.6,82035800868.0,92202956321.0,1633.491216,1794.091175,414517880.0,432534376.0,4.61885023117065
398,Kenya,2019,4.60659980773926,51392570.0,52573967.0,62.6,62.9,92202956321.0,100380000000.0,1794.091175,1909.304537,432534376.0,450881320.0,4.5465841293335
399,Kenya,2020,4.54300022125244,52573967.0,53771300.0,62.9,63.4,100380000000.0,100667000000.0,1909.304537,1872.124026,450881320.0,467027394.0,4.60659980773926
400,Kosovo,2005,5.10390615463257,,1705780.0,,68.4,,5001776769.0,,2545.449915,,5925.164,
401,Kosovo,2006,5.52165985107422,1705780.0,1719536.0,68.4,68.7,5001776769.0,5125894693.0,2545.449915,2747.555339,5925.164,62655.51,5.10390615463257
402,Kosovo,2007,5.891432762146,1719536.0,1733404.0,68.7,69.2,5125894693.0,5154014318.0,2747.555339,2939.559334,62655.51,82723.37,5.52165985107422
403,Kosovo,2008,5.17660140991211,1733404.0,1747383.0,69.2,70.1,5154014318.0,5181776769.0,2939.559334,2965.449915,82723.37,93011.34,5.891432762146
404,Kosovo,2009,4.85950183868408,1747383.0,1761474.0,70.1,70.8,5181776769.0,5015894693.0,2965.449915,2847.555339,93011.34,79751.05,5.17660140991211
405,Kosovo,2010,5.63958835601807,1761474.0,1775680.0,70.8,72.0,5015894693.0,5344014318.0,2847.555339,3009.559334,79751.05,81228.35,4.85950183868408
406,Kosovo,2011,6.12575817108154,1775680.0,1790957.0,72.0,72.3,5344014318.0,6341737194.0,3009.559334,3540.891789,81228.35,67466.42,5.63958835601807
407,Kosovo,2012,5.00037527084351,1790957.0,1807106.0,72.3,72.7,6341737194.0,6163785173.0,3540.891789,3410.85978,67466.42,100869.5,6.12575817108154
408,Kosovo,2013,5.07746076583862,1807106.0,1815606.0,72.7,73.0,6163785173.0,6735731173.0,3410.85978,3704.784221,100869.5,142814.3,5.00037527084351
409,Kosovo,2014,5.75941228866577,1815606.0,1820631.0,73.0,73.3,6735731173.0,7074657898.0,3704.784221,3902.676013,142814.3,199838.5,5.07746076583862
410,Kosovo,2015,6.14919996261597,1820631.0,1804944.0,73.3,73.6,7074657898.0,6295820482.0,3902.676013,3520.766449,199838.5,221943.4,5.75941228866577
411,Kosovo,2016,6.39182567596436,1804944.0,1771604.0,73.6,74.1,6295820482.0,6682832632.0,3520.766449,3759.560246,221943.4,202971.3,6.14919996261597
412,Kosovo,2017,6.42514419555664,1771604.0,1783531.0,74.1,74.6,6682832632.0,7180813376.0,3759.560246,4009.380987,202971.3,226627.7,6.39182567596436
413,Kosovo,2018,6.29441404342651,1783531.0,1778100.0,74.6,75.0,7180813376.0,7878508503.0,4009.380987,4384.048892,226627.7,188205.7,6.42514419555664
414,Kosovo,2019,6.37200021743774,1778100.0,1777104.0,75.0,75.5,7878508503.0,7899879086.0,4384.048892,4416.108358,188205.7,191623.2,6.29441404342651
415,Kosovo,2020,6.45510005950928,1777104.0,1766821.0,75.5,73.7,7899879086.0,7716925356.0,4416.108358,4310.811183,191623.2,186637.7,6.37200021743774
416,Kyrgyzstan,2005,4.69776153564453,,5075340.0,,66.6,,2460248026.0,,484.7454606,,728431710.0,
417,Kyrgyzstan,2006,4.73658800125122,5075340.0,5124379.0,66.6,67.2,2460248026.0,2834168889.0,484.7454606,553.0755804,728431710.0,733850851.0,4.69776153564453
418,Kyrgyzstan,2007,5.06905364990234,5124379.0,5184384.0,67.2,66.7,2834168889.0,3802566171.0,553.0755804,733.4653781,733850851.0,740369794.0,4.73658800125122
419,Kyrgyzstan,2008,4.99641084671021,5184384.0,5254969.0,66.7,66.6,3802566171.0,5139957785.0,733.4653781,978.1138166,740369794.0,747916777.0,5.06905364990234
420,Kyrgyzstan,2009,4.92104911804199,5254969.0,5334708.0,66.6,67.1,5139957785.0,4690062255.0,978.1138166,879.1600693,747916777.0,754653386.0,4.99641084671021
421,Kyrgyzstan,2010,5.20778560638428,5334708.0,5422298.0,67.1,66.9,4690062255.0,4794357795.0,879.1600693,884.1929741,754653386.0,760967348.0,4.92104911804199
422,Kyrgyzstan,2011,5.40242671966553,5422298.0,5517927.0,66.9,66.7,4794357795.0,6197766119.0,884.1929741,1123.20553,760967348.0,768520852.0,5.20778560638428
423,Kyrgyzstan,2012,5.25219297409058,5517927.0,5621583.0,66.7,67.2,6197766119.0,6605139933.0,1123.20553,1174.960849,768520852.0,778519250.0,5.40242671966553
424,Kyrgyzstan,2013,4.90537595748901,5621583.0,5731312.0,67.2,67.6,6605139933.0,7335027592.0,1174.960849,1279.816487,778519250.0,788177555.0,5.25219297409058
425,Kyrgyzstan,2014,4.85653400421143,5731312.0,5844521.0,67.6,68.5,7335027592.0,7468096567.0,1279.816487,1277.794462,788177555.0,798272973.0,4.90537595748901
426,Kyrgyzstan,2015,5.62953662872314,5844521.0,5959126.0,68.5,68.8,7468096567.0,6678178340.0,1277.794462,1120.664061,798272973.0,808551854.0,4.85653400421143
427,Kyrgyzstan,2016,5.29738330841064,5959126.0,6074327.0,68.8,69.4,6678178340.0,6813092066.0,1120.664061,1121.620892,808551854.0,818198082.0,5.62953662872314
428,Kyrgyzstan,2017,5.68522071838379,6074327.0,6189727.0,69.4,69.9,6813092066.0,7702934800.0,1121.620892,1244.470847,818198082.0,827546156.0,5.29738330841064
429,Kyrgyzstan,2018,6.24958610534668,6189727.0,6304025.0,69.9,77.0,7702934800.0,8271106196.0,1244.470847,1312.035754,827546156.0,839243865.0,5.68522071838379
430,Kyrgyzstan,2019,5.7435998916626,6304025.0,6415851.0,77.0,78.0,8271106196.0,8871019823.0,1312.035754,1382.672357,839243865.0,850261785.0,6.24958610534668
431,Kyrgyzstan,2020,5.82849979400635,6415851.0,6524191.0,78.0,71.1,8871019823.0,7735976613.0,1382.672357,1185.737299,850261785.0,861769602.0,5.7435998916626
432,Lithuania,2005,5.80828475952148,,3344259.0,,71.6,,26097677572.0,,7854.765279,,1348638373.0,
433,Lithuania,2006,5.55392599105835,3344259.0,3303329.0,71.6,71.2,26097677572.0,30183575104.0,7854.765279,9230.707981,1348638373.0,1363072452.0,5.80828475952148
434,Lithuania,2007,5.46692085266113,3303329.0,3258984.0,71.2,71.4,30183575104.0,39697891352.0,9230.707981,12285.44705,1363072452.0,1378896505.0,5.55392599105835
435,Lithuania,2008,5.06582498550415,3258984.0,3212867.0,71.4,71.6,39697891352.0,47797551588.0,12285.44705,14944.99665,1378896505.0,1394099006.0,5.46692085266113
436,Lithuania,2009,5.43243741989136,3212867.0,3167270.0,71.6,71.6,47797551588.0,37388122046.0,14944.99665,11820.77616,1394099006.0,1407141304.0,5.06582498550415
437,Lithuania,2010,5.77103710174561,3167270.0,3123825.0,71.6,78.0,37388122046.0,37128694028.0,11820.77616,11987.50841,1407141304.0,1421086393.0,5.43243741989136
438,Lithuania,2011,5.59568929672241,3123825.0,3083402.0,78.0,76.0,37128694028.0,43535051482.0,11987.50841,14376.94786,1421086393.0,1435379198.0,5.77103710174561
439,Lithuania,2012,6.12572383880615,3083402.0,3045561.0,76.0,72.0,43535051482.0,42927454291.0,14376.94786,14367.70942,1435379198.0,1449724496.0,5.59568929672241
440,Lithuania,2013,5.71137809753418,3045561.0,3008938.0,72.0,71.1,42927454291.0,46523420074.0,14367.70942,15729.65247,1449724496.0,1463079340.0,6.12572383880615
441,Lithuania,2014,5.86555242538452,3008938.0,2971498.0,71.1,72.2,46523420074.0,48533659592.0,15729.65247,16551.0182,1463079340.0,1476186031.0,5.71137809753418
442,Lithuania,2015,6.27294063568115,2971498.0,2931872.0,72.2,72.4,48533659592.0,41435533340.0,16551.0182,14263.96458,1476186031.0,1489505521.0,5.86555242538452
443,Lithuania,2016,6.30887889862061,2931872.0,2889555.0,72.4,72.8,41435533340.0,43047309306.0,14263.96458,15008.31324,1489505521.0,1502856623.0,6.27294063568115
444,Lithuania,2017,6.06409788131714,2889555.0,2845419.0,72.8,73.0,43047309306.0,47758736932.0,15008.31324,16885.40739,1502856623.0,1516428455.0,6.30887889862061
445,Lithuania,2018,6.39137887954712,2845419.0,2801270.0,73.0,73.0,47758736932.0,53750911866.0,16885.40739,19186.18128,1516428455.0,1530124683.0,6.06409788131714
446,Lithuania,2019,6.25540018081665,2801270.0,2759631.0,73.0,73.4,53750911866.0,54697379017.0,19186.18128,19575.76848,1530124683.0,1544047778.0,6.39137887954712
447,Lithuania,2020,6.4456000328064,2759631.0,2722291.0,73.4,73.6,54697379017.0,56546957475.0,19575.76848,20232.30204,1544047778.0,1557847258.0,6.25540018081665
448,Mexico,2005,6.52537822723389,,106005199.0,,74.8,,877476000000.0,,8277.671564,,13061855319.0,
449,Mexico,2006,6.82903623580933,106005199.0,107560155.0,74.8,75.0,877476000000.0,975387000000.0,8277.671564,9068.294218,13061855319.0,13538420535.0,6.52537822723389
450,Mexico,2007,6.96281909942627,107560155.0,109170503.0,75.0,75.0,975387000000.0,1052700000000.0,9068.294218,9642.680517,13538420535.0,14018207347.0,6.82903623580933
451,Mexico,2008,6.8023886680603,109170503.0,110815272.0,75.0,75.0,1052700000000.0,1109990000000.0,9642.680517,10016.57121,14018207347.0,14511187017.0,6.96281909942627
452,Mexico,2009,6.90951538085938,110815272.0,112463886.0,75.0,75.4,1109990000000.0,900045000000.0,10016.57121,8002.972178,14511187017.0,14987090071.0,6.8023886680603
453,Mexico,2010,7.32018518447876,112463886.0,114092961.0,75.4,75.3,900045000000.0,1057800000000.0,8002.972178,9271.398396,14987090071.0,15450872585.0,6.90951538085938
454,Mexico,2011,7.44254636764526,114092961.0,115695468.0,75.3,75.8,1057800000000.0,1180490000000.0,9271.398396,10203.4213,15450872585.0,15935037426.0,7.32018518447876
455,Mexico,2012,6.67983102798462,115695468.0,117274156.0,75.8,76.0,1180490000000.0,1201090000000.0,10203.4213,10241.72783,15935037426.0,16431337006.0,7.44254636764526
456,Mexico,2013,6.23628711700439,117274156.0,118827158.0,76.0,75.6,1201090000000.0,1274440000000.0,10241.72783,10725.18359,16431337006.0,16921466676.0,6.67983102798462
457,Mexico,2014,6.82417297363281,118827158.0,120355137.0,75.6,75.7,1274440000000.0,1315350000000.0,10725.18359,10928.91601,16921466676.0,17402595462.0,6.23628711700439
458,Mexico,2015,6.41029930114746,120355137.0,121858251.0,75.7,75.6,1315350000000.0,1171870000000.0,10928.91601,9616.645558,17402595462.0,17884570053.0,6.82417297363281
459,Mexico,2016,6.54957866668701,121858251.0,123333379.0,75.6,76.1,1171870000000.0,1078490000000.0,9616.645558,8744.515559,17884570053.0,18367368105.0,6.41029930114746
460,Mexico,2017,6.43194532394409,123333379.0,124777326.0,76.1,76.3,1078490000000.0,1158910000000.0,8744.515559,9287.849587,18367368105.0,18827217256.0,6.54957866668701
461,Mexico,2018,5.96422100067139,124777326.0,126190782.0,76.3,76.6,1158910000000.0,1222410000000.0,9287.849587,9686.984927,18827217256.0,19282525157.0,6.43194532394409
462,Mexico,2019,6.31680011749268,126190782.0,127575529.0,76.6,76.6,1222410000000.0,1269400000000.0,9686.984927,9950.217622,19282525157.0,19718037545.0,5.96422100067139
463,Mexico,2020,6.12760019302368,127575529.0,128932753.0,76.6,76.7,1269400000000.0,1087120000000.0,9950.217622,8431.665017,19718037545.0,20075005664.0,6.31680011749268
464,Moldova,2005,4.77491807937622,,4159296.0,,67.82,,2988348836.0,,1034.707058,,1304639013.0,
465,Moldova,2006,5.50275611877441,4159296.0,4146264.0,67.82,68.022,2988348836.0,3408244549.0,1034.707058,1183.379211,1304639013.0,1309668760.0,4.77491807937622
466,Moldova,2007,5.55437421798706,4146264.0,4130129.0,68.022,68.302,3408244549.0,4401189466.0,1183.379211,1531.685476,1309668760.0,1314647314.0,5.50275611877441
467,Moldova,2008,5.5897364616394,4130129.0,4112886.0,68.302,68.671,4401189466.0,6054849885.0,1531.685476,2111.201495,1314647314.0,1319837694.0,5.55437421798706
468,Moldova,2009,5.7922625541687,4112886.0,4097515.0,68.671,69.119,6054849885.0,5439422031.0,2111.201495,1899.010117,1319837694.0,1324377206.0,5.5897364616394
469,Moldova,2010,5.9957127571106,4097515.0,4086090.0,69.119,69.616,5439422031.0,6974982393.0,1899.010117,2437.537683,1324377206.0,1329208111.0,5.7922625541687
470,Moldova,2011,5.75605916976929,4086090.0,4079167.0,69.616,70.119,6974982393.0,8414351672.0,2437.537683,2942.252807,1329208111.0,1334153085.0,5.9957127571106
471,Moldova,2012,5.91705846786499,4079167.0,4075804.0,70.119,70.581,8414351672.0,8709138765.0,2942.252807,3045.730612,1334153085.0,1338918767.0,5.75605916976929
472,Moldova,2013,6.01747226715088,4075804.0,4074585.0,70.581,70.968,8709138765.0,9496717702.0,3045.730612,3322.04998,1338918767.0,1343818125.0,5.91705846786499
473,Moldova,2014,5.57778406143188,4074585.0,4073407.0,70.968,71.267,9496717702.0,9510198962.0,3322.04998,3328.79433,1343818125.0,1348576941.0,6.01747226715088
474,Moldova,2015,5.32553052902222,4073407.0,4070705.0,71.267,71.478,9510198962.0,7745241913.0,3328.79433,2732.46073,1348576941.0,1353358701.0,5.57778406143188
475,Moldova,2016,5.6822772026062,4070705.0,4066013.0,71.478,71.617,7745241913.0,8071469355.0,2732.46073,2880.43529,1353358701.0,1358262372.0,5.32553052902222
476,Moldova,2017,5.80345058441162,4066013.0,4059687.0,71.617,71.717,8071469355.0,9669741744.0,2880.43529,3509.686829,1358262372.0,1363482883.0,5.6822772026062
477,Moldova,2018,5.81162881851196,4059687.0,4051950.0,71.717,71.808,9669741744.0,11457443185.0,3509.686829,4230.626969,1363482883.0,1368915740.0,5.80345058441162
478,Moldova,2019,5.76639986038208,4051950.0,4043258.0,71.808,71.901,11457443185.0,11971345003.0,4230.626969,4492.10574,1368915740.0,1374071928.0,5.81162881851196
479,Moldova,2020,5.8568000793457,4043258.0,4033963.0,71.901,70.201,11971345003.0,11859730544.0,4492.10574,4525.759654,1374071928.0,1379218804.0,5.76639986038208
480,Philippines,2005,5.07356214523315,,86326251.0,,66.8,,107420000000.0,,1244.348741,,1854540721.0,
481,Philippines,2006,4.58906507492065,86326251.0,87888675.0,66.8,66.8,107420000000.0,127653000000.0,1244.348741,1452.438089,1854540721.0,1921064345.0,5.07356214523315
482,Philippines,2007,4.87991094589233,87888675.0,89405482.0,66.8,66.8,127653000000.0,155980000000.0,1452.438089,1744.639979,1921064345.0,1991827319.0,4.58906507492065
483,Philippines,2008,4.94151401519775,89405482.0,90901967.0,66.8,67.2,155980000000.0,181625000000.0,1744.639979,1998.02692,1991827319.0,2069127838.0,4.87991094589233
484,Philippines,2009,4.99395656585693,90901967.0,92414161.0,67.2,67.3,181625000000.0,175975000000.0,1998.02692,1904.196388,2069127838.0,2145619669.0,4.94151401519775
485,Philippines,2010,5.00196504592896,92414161.0,93966784.0,67.3,67.0,175975000000.0,208369000000.0,1904.196388,2217.472153,2145619669.0,2228572356.0,4.99395656585693
486,Philippines,2011,4.97692537307739,93966784.0,95570049.0,67.0,67.3,208369000000.0,234217000000.0,2217.472153,2450.735694,2228572356.0,2312314868.0,5.00196504592896
487,Philippines,2012,5.31255006790161,95570049.0,97212639.0,67.3,67.5,234217000000.0,261921000000.0,2450.735694,2694.305109,2312314868.0,2400723081.0,4.97692537307739
488,Philippines,2013,5.54748916625977,97212639.0,98871558.0,67.5,67.5,261921000000.0,283903000000.0,2694.305109,2871.429701,2400723081.0,2496517164.0,5.31255006790161
489,Philippines,2014,5.430832862854,98871558.0,100513137.0,67.5,68.0,283903000000.0,297483000000.0,2871.429701,2959.645435,2496517164.0,2597701089.0,5.54748916625977
490,Philippines,2015,5.5942702293396,100513137.0,102113206.0,68.0,67.9,297483000000.0,306446000000.0,2959.645435,3001.043182,2597701089.0,2709843495.0,5.430832862854
491,Philippines,2016,5.8691725730896,102113206.0,103663812.0,67.9,68.0,306446000000.0,318627000000.0,3001.043182,3073.654686,2709843495.0,2832080804.0,5.5942702293396
492,Philippines,2017,6.26774501800537,103663812.0,105172921.0,68.0,68.1,318627000000.0,328481000000.0,3073.654686,3123.245642,2832080804.0,2966982614.0,5.8691725730896
493,Philippines,2018,5.07958507537842,105172921.0,106651394.0,68.1,68.1,328481000000.0,346842000000.0,3123.245642,3252.110274,2966982614.0,3107640835.0,6.26774501800537
